Bromley,51.360843658447266,0.04637220874428749,1971,food,1
Bromley,51.360843658447266,0.04637220874428749,1972,factory_fuel,1
Camden,51.53470993041992,-0.15054083988070488,1856,Uncategorised,10
Camden,51.53470993041992,-0.15054083988070488,1856,food,1
Camden,51.53470993041992,-0.15054083988070488,1856,sewer,7
Camden,51.53470993041992,-0.15054083988070488,1856,waste,1
Camden,51.53470993041992,-0.15054083988070488,1857,Uncategorised,4
Camden,51.53470993041992,-0.15054083988070488,1857,factory_fuel,1
Camden,51.53470993041992,-0.15054083988070488,1857,gas,1
Camden,51.53470993041992,-0.15054083988070488,1857,waste,3
Camden,51.53470993041992,-0.15054083988070488,1858,Uncategorised,4
Camden,51.53470993041992,-0.15054083988070488,1858,sewer,3
Camden,51.53470993041992,-0.15054083988070488,1859,Uncategorised,2
Camden,51.53470993041992,-0.15054083988070488,1859,waste,1
Camden,51.53470993041992,-0.15054083988070488,1860,Uncategorised,4
Camden,51.53470993041992,-0.15054083988070488,1860,sewer,2
Camden,51.53470993041992,-0.15054083988070488,1861,Uncategorised,1
Camden,51.53470993041992,-0.15054083988070488,1862,sewer,1
Camden,51.53470993041992,-0.15054083988070488,1862,waste,2
Camden,51.53470993041992,-0.15054083988070488,1863,sewer,2
Camden,51.53470993041992,-0.15054083988070488,1864,sewer,1
Camden,51.53470993041992,-0.15054083988070488,1865,Uncategorised,2
Camden,51.53470993041992,-0.15054083988070488,1869,Uncategorised,1
Camden,51.53470993041992,-0.15054083988070488,1869,sewer,1
Camden,51.53470993041992,-0.15054083988070488,1870,Uncategorised,2
Camden,51.53470993041992,-0.15054083988070488,1870,food,1
Camden,51.53470993041992,-0.15054083988070488,1871,food,1
Camden,51.53470993041992,-0.15054083988070488,1871,sewer,3
Camden,51.53470993041992,-0.15054083988070488,1872,sewer,1
Camden,51.53470993041992,-0.15054083988070488,1876,factory_fuel,1
Camden,51.53470993041992,-0.15054083988070488,1876,gas,4
Camden,51.53470993041992,-0.15054083988070488,1877,animal,1
Camden,51.53470993041992,-0.15054083988070488,1879,animal,1
Camden,51.53470993041992,-0.15054083988070488,1880,waste,2
Camden,51.53470993041992,-0.15054083988070488,1881,Uncategorised,1
Camden,51.53470993041992,-0.15054083988070488,1881,food,1
Camden,51.53470993041992,-0.15054083988070488,1883,Uncategorised,1
Camden,51.53470993041992,-0.15054083988070488,1884,sewer,1
Camden,51.53470993041992,-0.15054083988070488,1889,Uncategorised,1
Camden,51.53470993041992,-0.15054083988070488,1889,sewer,4
Camden,51.53470993041992,-0.15054083988070488,1890,waste,1
Camden,51.53470993041992,-0.15054083988070488,1891,Uncategorised,3
Camden,51.53470993041992,-0.15054083988070488,1891,sewer,1
Camden,51.53470993041992,-0.15054083988070488,1892,Uncategorised,5
Camden,51.53470993041992,-0.15054083988070488,1892,food,1
Camden,51.53470993041992,-0.15054083988070488,1892,sewer,4
Camden,51.53470993041992,-0.15054083988070488,1892,waste,3
Camden,51.53470993041992,-0.15054083988070488,1893,Uncategorised,1
Camden,51.53470993041992,-0.15054083988070488,1893,sewer,1
Camden,51.53470993041992,-0.15054083988070488,1894,Uncategorised,1
Camden,51.53470993041992,-0.15054083988070488,1894,sewer,1
Camden,51.53470993041992,-0.15054083988070488,1895,Uncategorised,2
Camden,51.53470993041992,-0.15054083988070488,1895,factory_fuel,1
Camden,51.53470993041992,-0.15054083988070488,1895,sewer,2
Camden,51.53470993041992,-0.15054083988070488,1896,animal,1
Camden,51.53470993041992,-0.15054083988070488,1896,factory_fuel,1
Camden,51.53470993041992,-0.15054083988070488,1896,sewer,1
Camden,51.53470993041992,-0.15054083988070488,1898,Uncategorised,3
Camden,51.53470993041992,-0.15054083988070488,1898,food,2
Camden,51.53470993041992,-0.15054083988070488,1898,sewer,1
Camden,51.53470993041992,-0.15054083988070488,1899,Uncategorised,1
Camden,51.53470993041992,-0.15054083988070488,1899,animal,1
Camden,51.53470993041992,-0.15054083988070488,1899,waste,1
Camden,51.53470993041992,-0.15054083988070488,1900,Uncategorised,1
Camden,51.53470993041992,-0.15054083988070488,1900,factory_fuel,2
Camden,51.53470993041992,-0.15054083988070488,1900,food,2
Camden,51.53470993041992,-0.15054083988070488,1900,school,1
Camden,51.53470993041992,-0.15054083988070488,1901,factory_fuel,3
Camden,51.53470993041992,-0.15054083988070488,1901,food,3
Camden,51.53470993041992,-0.15054083988070488,1901,sewer,2
Camden,51.53470993041992,-0.15054083988070488,1902,Uncategorised,10
Camden,51.53470993041992,-0.15054083988070488,1902,factory_fuel,3
Camden,51.53470993041992,-0.15054083988070488,1902,food,3
Camden,51.53470993041992,-0.15054083988070488,1902,gas,2
Camden,51.53470993041992,-0.15054083988070488,1902,sewer,7
Camden,51.53470993041992,-0.15054083988070488,1902,waste,1
Camden,51.53470993041992,-0.15054083988070488,1903,Uncategorised,12
Camden,51.53470993041992,-0.15054083988070488,1903,animal,1
Camden,51.53470993041992,-0.15054083988070488,1903,factory_fuel,1
Camden,51.53470993041992,-0.15054083988070488,1903,food,1
Camden,51.53470993041992,-0.15054083988070488,1903,sewer,7
Camden,51.53470993041992,-0.15054083988070488,1903,trades,1
Camden,51.53470993041992,-0.15054083988070488,1903,waste,1
Camden,51.53470993041992,-0.15054083988070488,1904,Uncategorised,9
Camden,51.53470993041992,-0.15054083988070488,1904,food,3
Camden,51.53470993041992,-0.15054083988070488,1904,sewer,4
Camden,51.53470993041992,-0.15054083988070488,1905,Uncategorised,9
Camden,51.53470993041992,-0.15054083988070488,1905,animal,2
Camden,51.53470993041992,-0.15054083988070488,1905,sewer,8
Camden,51.53470993041992,-0.15054083988070488,1905,waste,1
Camden,51.53470993041992,-0.15054083988070488,1906,Uncategorised,7
Camden,51.53470993041992,-0.15054083988070488,1906,sewer,6
Camden,51.53470993041992,-0.15054083988070488,1907,Uncategorised,6
Camden,51.53470993041992,-0.15054083988070488,1907,food,1
Camden,51.53470993041992,-0.15054083988070488,1907,sewer,2
Camden,51.53470993041992,-0.15054083988070488,1907,waste,1
Camden,51.53470993041992,-0.15054083988070488,1908,Uncategorised,9
Camden,51.53470993041992,-0.15054083988070488,1908,food,2
Camden,51.53470993041992,-0.15054083988070488,1908,sewer,5
Camden,51.53470993041992,-0.15054083988070488,1909,Uncategorised,9
Camden,51.53470993041992,-0.15054083988070488,1909,sewer,3
Camden,51.53470993041992,-0.15054083988070488,1910,Uncategorised,13
Camden,51.53470993041992,-0.15054083988070488,1910,factory_fuel,1
Camden,51.53470993041992,-0.15054083988070488,1910,sewer,2
Camden,51.53470993041992,-0.15054083988070488,1911,Uncategorised,12
Camden,51.53470993041992,-0.15054083988070488,1911,factory_fuel,1
Camden,51.53470993041992,-0.15054083988070488,1911,sewer,4
Camden,51.53470993041992,-0.15054083988070488,1911,waste,1
Camden,51.53470993041992,-0.15054083988070488,1912,Uncategorised,11
Camden,51.53470993041992,-0.15054083988070488,1912,sewer,4
Camden,51.53470993041992,-0.15054083988070488,1913,Uncategorised,4
Camden,51.53470993041992,-0.15054083988070488,1913,factory_fuel,1
Camden,51.53470993041992,-0.15054083988070488,1913,food,1
Camden,51.53470993041992,-0.15054083988070488,1913,sewer,3
Camden,51.53470993041992,-0.15054083988070488,1914,Uncategorised,4
Camden,51.53470993041992,-0.15054083988070488,1914,food,3
Camden,51.53470993041992,-0.15054083988070488,1914,sewer,3
Camden,51.53470993041992,-0.15054083988070488,1915,factory_fuel,2
Camden,51.53470993041992,-0.15054083988070488,1915,sewer,1
Camden,51.53470993041992,-0.15054083988070488,1916,animal,1
Camden,51.53470993041992,-0.15054083988070488,1916,factory_fuel,1
Camden,51.53470993041992,-0.15054083988070488,1916,sewer,2
Camden,51.53470993041992,-0.15054083988070488,1917,food,2
Camden,51.53470993041992,-0.15054083988070488,1917,sewer,2
Camden,51.53470993041992,-0.15054083988070488,1918,food,1
Camden,51.53470993041992,-0.15054083988070488,1919,Uncategorised,1
Camden,51.53470993041992,-0.15054083988070488,1919,food,1
Camden,51.53470993041992,-0.15054083988070488,1919,sewer,1
Camden,51.53470993041992,-0.15054083988070488,1919,waste,1
Camden,51.53470993041992,-0.15054083988070488,1920,Uncategorised,1
Camden,51.53470993041992,-0.15054083988070488,1920,food,1
Camden,51.53470993041992,-0.15054083988070488,1920,sewer,1
Camden,51.53470993041992,-0.15054083988070488,1921,Uncategorised,1
Camden,51.53470993041992,-0.15054083988070488,1921,sewer,1
Camden,51.53470993041992,-0.15054083988070488,1922,Uncategorised,2
Camden,51.53470993041992,-0.15054083988070488,1923,Uncategorised,2
Camden,51.53470993041992,-0.15054083988070488,1923,factory_fuel,1
Camden,51.53470993041992,-0.15054083988070488,1923,food,1
Camden,51.53470993041992,-0.15054083988070488,1923,sewer,1
Camden,51.53470993041992,-0.15054083988070488,1924,Uncategorised,1
Camden,51.53470993041992,-0.15054083988070488,1924,food,3
Camden,51.53470993041992,-0.15054083988070488,1924,sewer,1
Camden,51.53470993041992,-0.15054083988070488,1925,Uncategorised,4
Camden,51.53470993041992,-0.15054083988070488,1925,waste,2
Camden,51.53470993041992,-0.15054083988070488,1926,Uncategorised,7
Camden,51.53470993041992,-0.15054083988070488,1926,food,1
Camden,51.53470993041992,-0.15054083988070488,1926,sewer,1
Camden,51.53470993041992,-0.15054083988070488,1926,waste,2
Camden,51.53470993041992,-0.15054083988070488,1927,Uncategorised,2
Camden,51.53470993041992,-0.15054083988070488,1928,Uncategorised,4
Camden,51.53470993041992,-0.15054083988070488,1928,factory_fuel,1
Camden,51.53470993041992,-0.15054083988070488,1928,sewer,1
Camden,51.53470993041992,-0.15054083988070488,1929,Uncategorised,1
Camden,51.53470993041992,-0.15054083988070488,1931,Uncategorised,1
Camden,51.53470993041992,-0.15054083988070488,1932,Uncategorised,3
Camden,51.53470993041992,-0.15054083988070488,1932,waste,1
Camden,51.53470993041992,-0.15054083988070488,1933,waste,1
Camden,51.53470993041992,-0.15054083988070488,1934,dead_body,1
Camden,51.53470993041992,-0.15054083988070488,1934,waste,1
Camden,51.53470993041992,-0.15054083988070488,1935,Uncategorised,1
Camden,51.53470993041992,-0.15054083988070488,1935,waste,1
Camden,51.53470993041992,-0.15054083988070488,1936,Uncategorised,3
Camden,51.53470993041992,-0.15054083988070488,1937,Uncategorised,1
Camden,51.53470993041992,-0.15054083988070488,1938,Uncategorised,2
Camden,51.53470993041992,-0.15054083988070488,1938,food,1
Camden,51.53470993041992,-0.15054083988070488,1949,sewer,1
Camden,51.53470993041992,-0.15054083988070488,1950,sewer,1
Camden,51.53470993041992,-0.15054083988070488,1951,waste,1
Camden,51.53470993041992,-0.15054083988070488,1952,sewer,1
Camden,51.53470993041992,-0.15054083988070488,1953,sewer,1
Camden,51.53470993041992,-0.15054083988070488,1954,sewer,2
Camden,51.53470993041992,-0.15054083988070488,1955,Uncategorised,3
Camden,51.53470993041992,-0.15054083988070488,1955,sewer,2
Camden,51.53470993041992,-0.15054083988070488,1956,Uncategorised,1
Camden,51.53470993041992,-0.15054083988070488,1956,sewer,2
Camden,51.53470993041992,-0.15054083988070488,1957,sewer,2
Camden,51.53470993041992,-0.15054083988070488,1958,sewer,1
Camden,51.53470993041992,-0.15054083988070488,1959,sewer,1
Camden,51.53470993041992,-0.15054083988070488,1960,sewer,1
Camden,51.53470993041992,-0.15054083988070488,1961,Uncategorised,1
Camden,51.53470993041992,-0.15054083988070488,1961,sewer,1
Camden,51.53470993041992,-0.15054083988070488,1962,Uncategorised,1
Camden,51.53470993041992,-0.15054083988070488,1962,sewer,1
Camden,51.53470993041992,-0.15054083988070488,1963,Uncategorised,1
Camden,51.53470993041992,-0.15054083988070488,1963,sewer,1
Camden,51.53470993041992,-0.15054083988070488,1964,Uncategorised,1
Camden,51.53470993041992,-0.15054083988070488,1964,sewer,1
Camden,51.53470993041992,-0.15054083988070488,1965,Uncategorised,1
Camden,51.53470993041992,-0.15054083988070488,1966,factory_fuel,1
"City of London",51.51279,-0.09184,1848,Uncategorised,3
"City of London",51.51279,-0.09184,1848,sewer,2
"City of London",51.51279,-0.09184,1848,trades,1
"City of London",51.51279,-0.09184,1849,Uncategorised,6
"City of London",51.51279,-0.09184,1849,animal,1
"City of London",51.51279,-0.09184,1849,sewer,5
"City of London",51.51279,-0.09184,1850,Uncategorised,4
"City of London",51.51279,-0.09184,1850,gas,1
"City of London",51.51279,-0.09184,1850,sewer,3
"City of London",51.51279,-0.09184,1850,waste,1
"City of London",51.51279,-0.09184,1852,sewer,2
"City of London",51.51279,-0.09184,1854,Uncategorised,1
"City of London",51.51279,-0.09184,1856,sewer,1
"City of London",51.51279,-0.09184,1861,Uncategorised,5
"City of London",51.51279,-0.09184,1864,Uncategorised,3
"City of London",51.51279,-0.09184,1865,sewer,3
"City of London",51.51279,-0.09184,1869,Uncategorised,1
"City of London",51.51279,-0.09184,1891,Uncategorised,10
"City of London",51.51279,-0.09184,1891,sewer,1
"City of London",51.51279,-0.09184,1893,food,1
"City of London",51.51279,-0.09184,1894,sewer,1
"City of London",51.51279,-0.09184,1895,sewer,1
"City of London",51.51279,-0.09184,1898,sewer,2
"City of London",51.51279,-0.09184,1899,Uncategorised,3
"City of London",51.51279,-0.09184,1901,Uncategorised,12
"City of London",51.51279,-0.09184,1901,animal,1
"City of London",51.51279,-0.09184,1901,factory_fuel,1
"City of London",51.51279,-0.09184,1901,gas,1
"City of London",51.51279,-0.09184,1901,sewer,1
"City of London",51.51279,-0.09184,1901,waste,1
"City of London",51.51279,-0.09184,1902,Uncategorised,4
"City of London",51.51279,-0.09184,1902,factory_fuel,1
"City of London",51.51279,-0.09184,1902,sewer,1
